vert_mean,vert_std,vert_range,vert_skew,vert_kurt,ml_std,ml_rms,ml_range,yaw_std,yaw_abs_mean,step_count,cadence_spm,step_interval_cv,step_ac,stride_ac,gsi,jerk_std,jerk_max,label,subject
-0.06609633451322876,1.6655582214058116,10.082675741149309,1.8074436138622105,3.3856737208766945,1.0312673863134276,1.1936147503124506,7.122223879153541,16.08531255724256,12.890688695109924,18,107.70855332629357,0.28852428904647204,0.5295389979122754,0.4879100736288769,1.0853208952497733,0.6053535570792283,2.812290106686124,0,H1
-0.07304580233190117,1.6837226493457234,11.4361667788187,1.985492451109709,4.424041798325392,1.0872660671079617,1.2806891268941671,8.900453420955948,27.147663098343507,22.568663199411574,17,106.07734806629836,0.29437716695596067,0.5668981637632277,0.4836084297692624,1.172225562804404,0.6239611599398388,3.2478323458686624,0,H1
-0.06544381679992144,1.7348734447523406,11.374470885534173,1.8936104810180268,4.015290548206366,1.1204936653428532,1.3321503436048907,9.091260421974145,26.601946237785064,24.234599938816253,18,105.59006211180125,0.2574582237124398,0.5873807659974587,0.41910482816492617,1.4015127636905023,0.6416752091116255,3.2478323458686624,0,H1
-0.05543628627335529,1.911635419124229,12.506668492727194,1.615407810465431,2.7839158841336356,1.1481401698669293,1.3077126765058857,9.34867519997375,18.67647085810468,14.899737291900237,19,117.39130434782606,0.07081085858653188,0.5442251134649895,0.28136557743005963,1.9342277702760924,0.7071805015301715,3.0526482965281927,0,H1
-0.07156855298192949,1.7480106446529777,12.506668492727194,1.7153329387323502,3.4566704262154544,1.1492189231735979,1.257868781726586,8.686652084293371,19.456054119126033,15.923642023952253,17,117.93611793611792,0.06624800374797427,0.48789249834816933,0.34126357374047334,1.4296647397803008,0.6374807334519842,2.86209224939278,0,H1
-0.16846798510544267,0.6637756002483004,7.94928041672733,0.01065775773169966,5.628308249020193,0.4930378846066868,0.49307922865079,6.307451126903381,14.711044340126806,10.081089836190458,0,0.0,0.0,0.2976473770428319,0.048607330492552295,0.0,0.4370076269640156,6.817869698776657,0,H10
-0.16577023952581896,0.7799860475437154,4.06196926802258,0.7452706167719112,-0.015516966162155033,0.5696895983106767,0.5731330002756783,4.409098383719694,18.38744862072916,16.49713074780899,0,0.0,0.0,0.3745912468323931,0.13130549317736015,2.852822359277963,0.29682890301819775,1.16945863221323,0,H10
-0.16310591102109803,0.6856462391089214,4.092686686361322,1.1053741897468183,1.1107627186604376,0.5826248595668335,0.5868187753941058,4.378297021099956,28.12677638715983,26.29314905845398,0,0.0,0.0,0.26128780821993225,0.2295494338705368,1.1382637883885853,0.2498469512383138,1.16945863221323,0,H10
-0.1577805812909145,0.7052476599344809,5.224405821016534,0.9750152311122208,1.5307346200545848,0.5935489865942851,0.5949235597989966,4.0400051428841275,26.43109867440737,25.755286774687434,0,0.0,0.0,0.2723232681017803,0.077982916217103,0.0,0.24097138459635617,1.2993074119040036,0,H10
-0.13438371025147053,0.7993081768427203,5.282506676139114,0.7362553298712627,0.35103565181283924,0.6102283963346412,0.6175356927862237,4.279934224588137,18.43858439041319,16.184527885878648,0,0.0,0.0,0.4228467692319353,0.15797517379095102,2.676665953800371,0.2736973083862251,1.2993074119040036,0,H10
